,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
4458,Centro-Oeste,MS,,50,,,,2022-04-25,17,2778986.0,528353.0,4,10521,0,,,
4459,Centro-Oeste,MS,,50,,,,2022-04-26,17,2778986.0,528490.0,137,10528,7,,,
4460,Centro-Oeste,MS,,50,,,,2022-04-27,17,2778986.0,528593.0,103,10528,0,,,
4461,Centro-Oeste,MS,,50,,,,2022-04-28,17,2778986.0,528797.0,204,10528,0,,,
4462,Centro-Oeste,MS,,50,,,,2022-04-29,17,2778986.0,528922.0,125,10528,0,,,
4463,Centro-Oeste,MS,,50,,,,2022-04-30,17,2778986.0,529241.0,319,10528,0,,,
4464,Centro-Oeste,MS,,50,,,,2022-05-01,18,2778986.0,529297.0,56,10528,0,,,
4465,Centro-Oeste,MS,,50,,,,2022-05-02,18,2778986.0,529305.0,8,10528,0,,,
4466,Centro-Oeste,MS,,50,,,,2022-05-03,18,2778986.0,529453.0,148,10533,5,,,
4467,Centro-Oeste,MS,,50,,,,2022-05-04,18,2778986.0,529602.0,149,10533,0,,,
4468,Centro-Oeste,MS,,50,,,,2022-05-05,18,2778986.0,529727.0,125,10533,0,,,
4469,Centro-Oeste,MS,,50,,,,2022-05-06,18,2778986.0,529875.0,148,10533,0,,,
4470,Centro-Oeste,MS,,50,,,,2022-05-07,18,2778986.0,529996.0,121,10533,0,,,
4471,Centro-Oeste,MS,,50,,,,2022-05-08,19,2778986.0,530195.0,199,10533,0,,,
4472,Centro-Oeste,MS,,50,,,,2022-05-09,19,2778986.0,530204.0,9,10533,0,,,
4473,Centro-Oeste,MS,,50,,,,2022-05-10,19,2778986.0,530325.0,121,10543,10,,,
4474,Centro-Oeste,MS,,50,,,,2022-05-11,19,2778986.0,530485.0,160,10543,0,,,
4475,Centro-Oeste,MS,,50,,,,2022-05-12,19,2778986.0,530689.0,204,10543,0,,,
4476,Centro-Oeste,MS,,50,,,,2022-05-13,19,2778986.0,530851.0,162,10543,0,,,
4477,Centro-Oeste,MS,,50,,,,2022-05-14,19,2778986.0,531169.0,318,10543,0,,,
4478,Centro-Oeste,MS,,50,,,,2022-05-15,20,2778986.0,531220.0,51,10543,0,,,
4479,Centro-Oeste,MS,,50,,,,2022-05-16,20,2778986.0,531259.0,39,10543,0,,,
4480,Centro-Oeste,MS,,50,,,,2022-05-17,20,2778986.0,531639.0,380,10550,7,,,
4481,Centro-Oeste,MS,,50,,,,2022-05-18,20,2778986.0,531764.0,125,10550,0,,,
4482,Centro-Oeste,MS,,50,,,,2022-05-19,20,2778986.0,531765.0,1,10550,0,,,
4483,Centro-Oeste,MS,,50,,,,2022-05-20,20,2778986.0,531771.0,6,10550,0,,,
4484,Centro-Oeste,MS,,50,,,,2022-05-21,20,2778986.0,531951.0,180,10550,0,,,
4485,Centro-Oeste,MS,,50,,,,2022-05-22,21,2778986.0,532029.0,78,10550,0,,,
4486,Centro-Oeste,MS,,50,,,,2022-05-23,21,2778986.0,532035.0,6,10550,0,,,
4487,Centro-Oeste,MS,,50,,,,2022-05-24,21,2778986.0,532048.0,13,10565,15,,,
4488,Centro-Oeste,MS,,50,,,,2022-05-25,21,2778986.0,532610.0,562,10565,0,,,
4489,Centro-Oeste,MS,,50,,,,2022-05-26,21,2778986.0,532936.0,326,10565,0,,,
4490,Centro-Oeste,MS,,50,,,,2022-05-27,21,2778986.0,533563.0,627,10565,0,,,
4491,Centro-Oeste,MS,,50,,,,2022-05-28,21,2778986.0,533928.0,365,10565,0,,,
4492,Centro-Oeste,MS,,50,,,,2022-05-29,22,2778986.0,534028.0,100,10565,0,,,
4493,Centro-Oeste,MS,,50,,,,2022-05-30,22,2778986.0,534115.0,87,10565,0,,,
4494,Centro-Oeste,MS,,50,,,,2022-05-31,22,2778986.0,534642.0,527,10569,4,,,
4495,Centro-Oeste,MS,,50,,,,2022-06-01,22,2778986.0,535083.0,441,10569,0,,,
4496,Centro-Oeste,MS,,50,,,,2022-06-02,22,2778986.0,535404.0,321,10569,0,,,
4497,Centro-Oeste,MS,,50,,,,2022-06-03,22,2778986.0,535750.0,346,10569,0,,,
4498,Centro-Oeste,MS,,50,,,,2022-06-04,22,2778986.0,536065.0,315,10569,0,,,
4499,Centro-Oeste,MS,,50,,,,2022-06-05,23,2778986.0,537797.0,1732,10569,0,,,
4500,Centro-Oeste,MS,,50,,,,2022-06-06,23,2778986.0,537828.0,31,10569,0,,,
4501,Centro-Oeste,MS,,50,,,,2022-06-07,23,2778986.0,538158.0,330,10575,6,,,
4502,Centro-Oeste,MS,,50,,,,2022-06-08,23,2778986.0,538812.0,654,10575,0,,,
4503,Centro-Oeste,MS,,50,,,,2022-06-09,23,2778986.0,539595.0,783,10575,0,,,
4504,Centro-Oeste,MS,,50,,,,2022-06-10,23,2778986.0,540686.0,1091,10575,0,,,
4505,Centro-Oeste,MS,,50,,,,2022-06-11,23,2778986.0,541270.0,584,10575,0,,,
4506,Centro-Oeste,MS,,50,,,,2022-06-12,24,2778986.0,541762.0,492,10575,0,,,
4507,Centro-Oeste,MS,,50,,,,2022-06-13,24,2778986.0,541782.0,20,10575,0,,,
4508,Centro-Oeste,MS,,50,,,,2022-06-14,24,2778986.0,542248.0,466,10603,28,,,
4509,Centro-Oeste,MS,,50,,,,2022-06-15,24,2778986.0,542965.0,717,10603,0,,,
4510,Centro-Oeste,MS,,50,,,,2022-06-16,24,2778986.0,543243.0,278,10603,0,,,
4511,Centro-Oeste,MS,,50,,,,2022-06-17,24,2778986.0,543645.0,402,10603,0,,,
4512,Centro-Oeste,MS,,50,,,,2022-06-18,24,2778986.0,544347.0,702,10603,0,,,
4513,Centro-Oeste,MS,,50,,,,2022-06-19,25,2778986.0,544846.0,499,10603,0,,,
4514,Centro-Oeste,MS,,50,,,,2022-06-20,25,2778986.0,544878.0,32,10603,0,,,
4515,Centro-Oeste,MS,,50,,,,2022-06-21,25,2778986.0,545305.0,427,10610,7,,,
4516,Centro-Oeste,MS,,50,,,,2022-06-22,25,2778986.0,546632.0,1327,10610,0,,,
4517,Centro-Oeste,MS,,50,,,,2022-06-23,25,2778986.0,546632.0,0,10610,0,,,
4518,Centro-Oeste,MS,,50,,,,2022-06-24,25,2778986.0,547651.0,1019,10610,0,,,
4519,Centro-Oeste,MS,,50,,,,2022-06-25,25,2778986.0,548109.0,458,10610,0,,,
4520,Centro-Oeste,MS,,50,,,,2022-06-26,26,2778986.0,548296.0,187,10610,0,,,
4521,Centro-Oeste,MS,,50,,,,2022-06-27,26,2778986.0,548358.0,62,10610,0,,,
4522,Centro-Oeste,MS,,50,,,,2022-06-28,26,2778986.0,548757.0,399,10626,16,,,
4523,Centro-Oeste,MS,,50,,,,2022-06-29,26,2778986.0,549361.0,604,10626,0,,,
4524,Centro-Oeste,MS,,50,,,,2022-06-30,26,2778986.0,549847.0,486,10626,0,,,
4525,Centro-Oeste,MT,,51,,,,2022-01-01,52,3484466.0,553852.0,0,13797,0,,,
4526,Centro-Oeste,MT,,51,,,,2022-01-02,1,3484466.0,553852.0,0,13797,0,,,
4527,Centro-Oeste,MT,,51,,,,2022-01-03,1,3484466.0,554872.0,1020,13808,11,,,
4528,Centro-Oeste,MT,,51,,,,2022-01-04,1,3484466.0,555561.0,689,13813,5,,,
4529,Centro-Oeste,MT,,51,,,,2022-01-05,1,3484466.0,556349.0,788,13815,2,,,
4530,Centro-Oeste,MT,,51,,,,2022-01-06,1,3484466.0,557535.0,1186,13817,2,,,
4531,Centro-Oeste,MT,,51,,,,2022-01-07,1,3484466.0,558984.0,1449,13824,7,,,
4532,Centro-Oeste,MT,,51,,,,2022-01-08,1,3484466.0,558984.0,0,13824,0,,,
4533,Centro-Oeste,MT,,51,,,,2022-01-09,2,3484466.0,558984.0,0,13824,0,,,
4534,Centro-Oeste,MT,,51,,,,2022-01-10,2,3484466.0,561684.0,2700,13846,22,,,
4535,Centro-Oeste,MT,,51,,,,2022-01-11,2,3484466.0,563762.0,2078,13854,8,,,
4536,Centro-Oeste,MT,,51,,,,2022-01-12,2,3484466.0,565930.0,2168,13858,4,,,
4537,Centro-Oeste,MT,,51,,,,2022-01-13,2,3484466.0,568367.0,2437,13862,4,,,
4538,Centro-Oeste,MT,,51,,,,2022-01-14,2,3484466.0,571298.0,2931,13866,4,,,
4539,Centro-Oeste,MT,,51,,,,2022-01-15,2,3484466.0,571298.0,0,13866,0,,,
4540,Centro-Oeste,MT,,51,,,,2022-01-16,3,3484466.0,571298.0,0,13866,0,,,
4541,Centro-Oeste,MT,,51,,,,2022-01-17,3,3484466.0,575344.0,4046,13874,8,,,
4542,Centro-Oeste,MT,,51,,,,2022-01-18,3,3484466.0,578570.0,3226,13888,14,,,
4543,Centro-Oeste,MT,,51,,,,2022-01-19,3,3484466.0,582116.0,3546,13901,13,,,
4544,Centro-Oeste,MT,,51,,,,2022-01-20,3,3484466.0,585656.0,3540,13906,5,,,
4545,Centro-Oeste,MT,,51,,,,2022-01-21,3,3484466.0,589409.0,3753,13920,14,,,
4546,Centro-Oeste,MT,,51,,,,2022-01-22,3,3484466.0,589409.0,0,13920,0,,,
4547,Centro-Oeste,MT,,51,,,,2022-01-23,4,3484466.0,589409.0,0,13920,0,,,
4548,Centro-Oeste,MT,,51,,,,2022-01-24,4,3484466.0,596189.0,6780,13947,27,,,
4549,Centro-Oeste,MT,,51,,,,2022-01-25,4,3484466.0,601482.0,5293,13952,5,,,
4550,Centro-Oeste,MT,,51,,,,2022-01-26,4,3484466.0,606349.0,4867,13962,10,,,
4551,Centro-Oeste,MT,,51,,,,2022-01-27,4,3484466.0,606349.0,0,13962,0,,,
4552,Centro-Oeste,MT,,51,,,,2022-01-28,4,3484466.0,616695.0,10346,13999,37,,,
4553,Centro-Oeste,MT,,51,,,,2022-01-29,4,3484466.0,616695.0,0,13999,0,,,
4554,Centro-Oeste,MT,,51,,,,2022-01-30,5,3484466.0,616695.0,0,13999,0,,,
4555,Centro-Oeste,MT,,51,,,,2022-01-31,5,3484466.0,624997.0,8302,14044,45,,,
4556,Centro-Oeste,MT,,51,,,,2022-02-01,5,3484466.0,629761.0,4764,14066,22,,,
4557,Centro-Oeste,MT,,51,,,,2022-02-02,5,3484466.0,634891.0,5130,14082,16,,,
4558,Centro-Oeste,MT,,51,,,,2022-02-03,5,3484466.0,639383.0,4492,14103,21,,,
4559,Centro-Oeste,MT,,51,,,,2022-02-04,5,3484466.0,644179.0,4796,14128,25,,,
4560,Centro-Oeste,MT,,51,,,,2022-02-05,5,3484466.0,644179.0,0,14128,0,,,
4561,Centro-Oeste,MT,,51,,,,2022-02-06,6,3484466.0,644179.0,0,14128,0,,,
4562,Centro-Oeste,MT,,51,,,,2022-02-07,6,3484466.0,651468.0,7289,14180,52,,,
4563,Centro-Oeste,MT,,51,,,,2022-02-08,6,3484466.0,656067.0,4599,14197,17,,,
4564,Centro-Oeste,MT,,51,,,,2022-02-09,6,3484466.0,660038.0,3971,14210,13,,,
4565,Centro-Oeste,MT,,51,,,,2022-02-10,6,3484466.0,663990.0,3952,14227,17,,,
4566,Centro-Oeste,MT,,51,,,,2022-02-11,6,3484466.0,667371.0,3381,14243,16,,,
4567,Centro-Oeste,MT,,51,,,,2022-02-12,6,3484466.0,667371.0,0,14243,0,,,
4568,Centro-Oeste,MT,,51,,,,2022-02-13,7,3484466.0,667371.0,0,14243,0,,,
4569,Centro-Oeste,MT,,51,,,,2022-02-14,7,3484466.0,673283.0,5912,14294,51,,,
4570,Centro-Oeste,MT,,51,,,,2022-02-15,7,3484466.0,677002.0,3719,14316,22,,,
4571,Centro-Oeste,MT,,51,,,,2022-02-16,7,3484466.0,680186.0,3184,14328,12,,,
4572,Centro-Oeste,MT,,51,,,,2022-02-17,7,3484466.0,683040.0,2854,14344,16,,,
4573,Centro-Oeste,MT,,51,,,,2022-02-18,7,3484466.0,685644.0,2604,14350,6,,,
4574,Centro-Oeste,MT,,51,,,,2022-02-19,7,3484466.0,685644.0,0,14350,0,,,
4575,Centro-Oeste,MT,,51,,,,2022-02-20,8,3484466.0,685644.0,0,14350,0,,,
4576,Centro-Oeste,MT,,51,,,,2022-02-21,8,3484466.0,689823.0,4179,14387,37,,,
4577,Centro-Oeste,MT,,51,,,,2022-02-22,8,3484466.0,692788.0,2965,14412,25,,,
4578,Centro-Oeste,MT,,51,,,,2022-02-23,8,3484466.0,695355.0,2567,14422,10,,,
4579,Centro-Oeste,MT,,51,,,,2022-02-24,8,3484466.0,697707.0,2352,14428,6,,,
4580,Centro-Oeste,MT,,51,,,,2022-02-25,8,3484466.0,699560.0,1853,14435,7,,,
4581,Centro-Oeste,MT,,51,,,,2022-02-26,8,3484466.0,699560.0,0,14435,0,,,
4582,Centro-Oeste,MT,,51,,,,2022-02-27,9,3484466.0,699560.0,0,14435,0,,,
4583,Centro-Oeste,MT,,51,,,,2022-02-28,9,3484466.0,699560.0,0,14435,0,,,
4584,Centro-Oeste,MT,,51,,,,2022-03-01,9,3484466.0,699560.0,0,14435,0,,,
4585,Centro-Oeste,MT,,51,,,,2022-03-02,9,3484466.0,703041.0,3481,14473,38,,,
4586,Centro-Oeste,MT,,51,,,,2022-03-03,9,3484466.0,704603.0,1562,14481,8,,,
4587,Centro-Oeste,MT,,51,,,,2022-03-04,9,3484466.0,705904.0,1301,14487,6,,,
4588,Centro-Oeste,MT,,51,,,,2022-03-05,9,3484466.0,705904.0,0,14487,0,,,
4589,Centro-Oeste,MT,,51,,,,2022-03-06,10,3484466.0,705904.0,0,14487,0,,,
4590,Centro-Oeste,MT,,51,,,,2022-03-07,10,3484466.0,707532.0,1628,14501,14,,,
4591,Centro-Oeste,MT,,51,,,,2022-03-08,10,3484466.0,708669.0,1137,14504,3,,,
4592,Centro-Oeste,MT,,51,,,,2022-03-09,10,3484466.0,709462.0,793,14510,6,,,
4593,Centro-Oeste,MT,,51,,,,2022-03-10,10,3484466.0,710477.0,1015,14517,7,,,
4594,Centro-Oeste,MT,,51,,,,2022-03-11,10,3484466.0,711305.0,828,14524,7,,,
4595,Centro-Oeste,MT,,51,,,,2022-03-12,10,3484466.0,711305.0,0,14524,0,,,
4596,Centro-Oeste,MT,,51,,,,2022-03-13,11,3484466.0,711305.0,0,14524,0,,,
4597,Centro-Oeste,MT,,51,,,,2022-03-14,11,3484466.0,712542.0,1237,14545,21,,,
4598,Centro-Oeste,MT,,51,,,,2022-03-15,11,3484466.0,713350.0,808,14547,2,,,
4599,Centro-Oeste,MT,,51,,,,2022-03-16,11,3484466.0,713889.0,539,14552,5,,,
4600,Centro-Oeste,MT,,51,,,,2022-03-17,11,3484466.0,714396.0,507,14561,9,,,
4601,Centro-Oeste,MT,,51,,,,2022-03-18,11,3484466.0,714876.0,480,14561,0,,,
4602,Centro-Oeste,MT,,51,,,,2022-03-19,11,3484466.0,714876.0,0,14561,0,,,
4603,Centro-Oeste,MT,,51,,,,2022-03-20,12,3484466.0,714876.0,0,14561,0,,,
4604,Centro-Oeste,MT,,51,,,,2022-03-21,12,3484466.0,715977.0,1101,14570,9,,,
4605,Centro-Oeste,MT,,51,,,,2022-03-22,12,3484466.0,716636.0,659,14574,4,,,
4606,Centro-Oeste,MT,,51,,,,2022-03-23,12,3484466.0,717212.0,576,14574,0,,,
4607,Centro-Oeste,MT,,51,,,,2022-03-24,12,3484466.0,717736.0,524,14575,1,,,
4608,Centro-Oeste,MT,,51,,,,2022-03-25,12,3484466.0,718168.0,432,14575,0,,,
4609,Centro-Oeste,MT,,51,,,,2022-03-26,12,3484466.0,718168.0,0,14575,0,,,
4610,Centro-Oeste,MT,,51,,,,2022-03-27,13,3484466.0,718168.0,0,14575,0,,,
4611,Centro-Oeste,MT,,51,,,,2022-03-28,13,3484466.0,719353.0,1185,14583,8,,,
4612,Centro-Oeste,MT,,51,,,,2022-03-29,13,3484466.0,719859.0,506,14587,4,,,
4613,Centro-Oeste,MT,,51,,,,2022-03-30,13,3484466.0,720383.0,524,14589,2,,,
4614,Centro-Oeste,MT,,51,,,,2022-03-31,13,3484466.0,720878.0,495,14589,0,,,
4615,Centro-Oeste,MT,,51,,,,2022-04-01,13,3484466.0,721305.0,427,14591,2,,,
4616,Centro-Oeste,MT,,51,,,,2022-04-02,13,3484466.0,721305.0,0,14591,0,,,
4617,Centro-Oeste,MT,,51,,,,2022-04-03,14,3484466.0,721305.0,0,14591,0,,,
4618,Centro-Oeste,MT,,51,,,,2022-04-04,14,3484466.0,722094.0,789,14596,5,,,
4619,Centro-Oeste,MT,,51,,,,2022-04-05,14,3484466.0,722510.0,416,14596,0,,,
4620,Centro-Oeste,MT,,51,,,,2022-04-06,14,3484466.0,722808.0,298,14597,1,,,
4621,Centro-Oeste,MT,,51,,,,2022-04-07,14,3484466.0,723076.0,268,14599,2,,,
4622,Centro-Oeste,MT,,51,,,,2022-04-08,14,3484466.0,723076.0,0,14599,0,,,
4623,Centro-Oeste,MT,,51,,,,2022-04-09,14,3484466.0,723076.0,0,14599,0,,,
4624,Centro-Oeste,MT,,51,,,,2022-04-10,15,3484466.0,723076.0,0,14599,0,,,
4625,Centro-Oeste,MT,,51,,,,2022-04-11,15,3484466.0,723949.0,873,14605,6,,,
4626,Centro-Oeste,MT,,51,,,,2022-04-12,15,3484466.0,724296.0,347,14606,1,,,
4627,Centro-Oeste,MT,,51,,,,2022-04-13,15,3484466.0,724572.0,276,14606,0,,,
4628,Centro-Oeste,MT,,51,,,,2022-04-14,15,3484466.0,724808.0,236,14607,1,,,
4629,Centro-Oeste,MT,,51,,,,2022-04-15,15,3484466.0,724808.0,0,14607,0,,,
4630,Centro-Oeste,MT,,51,,,,2022-04-16,15,3484466.0,724808.0,0,14607,0,,,
4631,Centro-Oeste,MT,,51,,,,2022-04-17,16,3484466.0,724808.0,0,14607,0,,,
4632,Centro-Oeste,MT,,51,,,,2022-04-18,16,3484466.0,725362.0,554,14609,2,,,
4633,Centro-Oeste,MT,,51,,,,2022-04-19,16,3484466.0,725636.0,274,14609,0,,,
4634,Centro-Oeste,MT,,51,,,,2022-04-20,16,3484466.0,725849.0,213,14609,0,,,
4635,Centro-Oeste,MT,,51,,,,2022-04-21,16,3484466.0,725849.0,0,14609,0,,,
4636,Centro-Oeste,MT,,51,,,,2022-04-22,16,3484466.0,725849.0,0,14609,0,,,
4637,Centro-Oeste,MT,,51,,,,2022-04-23,16,3484466.0,725849.0,0,14609,0,,,
4638,Centro-Oeste,MT,,51,,,,2022-04-24,17,3484466.0,725849.0,0,14609,0,,,
4639,Centro-Oeste,MT,,51,,,,2022-04-25,17,3484466.0,726689.0,840,14612,3,,,
4640,Centro-Oeste,MT,,51,,,,2022-04-26,17,3484466.0,727002.0,313,14612,0,,,
4641,Centro-Oeste,MT,,51,,,,2022-04-27,17,3484466.0,727232.0,230,14615,3,,,
4642,Centro-Oeste,MT,,51,,,,2022-04-28,17,3484466.0,727482.0,250,14615,0,,,
4643,Centro-Oeste,MT,,51,,,,2022-04-29,17,3484466.0,727678.0,196,14615,0,,,
4644,Centro-Oeste,MT,,51,,,,2022-04-30,17,3484466.0,727678.0,0,14615,0,,,
4645,Centro-Oeste,MT,,51,,,,2022-05-01,18,3484466.0,727678.0,0,14615,0,,,
4646,Centro-Oeste,MT,,51,,,,2022-05-02,18,3484466.0,728100.0,422,14618,3,,,
4647,Centro-Oeste,MT,,51,,,,2022-05-03,18,3484466.0,728310.0,210,14618,0,,,
4648,Centro-Oeste,MT,,51,,,,2022-05-04,18,3484466.0,728505.0,195,14619,1,,,
4649,Centro-Oeste,MT,,51,,,,2022-05-05,18,3484466.0,728681.0,176,14619,0,,,
4650,Centro-Oeste,MT,,51,,,,2022-05-06,18,3484466.0,728886.0,205,14619,0,,,
4651,Centro-Oeste,MT,,51,,,,2022-05-07,18,3484466.0,728886.0,0,14619,0,,,
4652,Centro-Oeste,MT,,51,,,,2022-05-08,19,3484466.0,728886.0,0,14619,0,,,
4653,Centro-Oeste,MT,,51,,,,2022-05-09,19,3484466.0,729318.0,432,14620,1,,,
4654,Centro-Oeste,MT,,51,,,,2022-05-10,19,3484466.0,729579.0,261,14620,0,,,
4655,Centro-Oeste,MT,,51,,,,2022-05-11,19,3484466.0,729751.0,172,14620,0,,,
4656,Centro-Oeste,MT,,51,,,,2022-05-12,19,3484466.0,729900.0,149,14621,1,,,
4657,Centro-Oeste,MT,,51,,,,2022-05-13,19,3484466.0,730125.0,225,14622,1,,,
4658,Centro-Oeste,MT,,51,,,,2022-05-14,19,3484466.0,730125.0,0,14622,0,,,
4659,Centro-Oeste,MT,,51,,,,2022-05-15,20,3484466.0,730125.0,0,14622,0,,,
4660,Centro-Oeste,MT,,51,,,,2022-05-16,20,3484466.0,730603.0,478,14625,3,,,
4661,Centro-Oeste,MT,,51,,,,2022-05-17,20,3484466.0,730729.0,126,14625,0,,,
4662,Centro-Oeste,MT,,51,,,,2022-05-18,20,3484466.0,730903.0,174,14625,0,,,
4663,Centro-Oeste,MT,,51,,,,2022-05-19,20,3484466.0,731122.0,219,14625,0,,,
4664,Centro-Oeste,MT,,51,,,,2022-05-20,20,3484466.0,731233.0,111,14625,0,,,
4665,Centro-Oeste,MT,,51,,,,2022-05-21,20,3484466.0,731233.0,0,14625,0,,,
4666,Centro-Oeste,MT,,51,,,,2022-05-22,21,3484466.0,731233.0,0,14625,0,,,
4667,Centro-Oeste,MT,,51,,,,2022-05-23,21,3484466.0,731442.0,209,14627,2,,,
4668,Centro-Oeste,MT,,51,,,,2022-05-24,21,3484466.0,731548.0,106,14628,1,,,
4669,Centro-Oeste,MT,,51,,,,2022-05-25,21,3484466.0,731659.0,111,14628,0,,,
4670,Centro-Oeste,MT,,51,,,,2022-05-26,21,3484466.0,731870.0,211,14628,0,,,
4671,Centro-Oeste,MT,,51,,,,2022-05-27,21,3484466.0,732078.0,208,14630,2,,,
4672,Centro-Oeste,MT,,51,,,,2022-05-28,21,3484466.0,732078.0,0,14630,0,,,
4673,Centro-Oeste,MT,,51,,,,2022-05-29,22,3484466.0,732078.0,0,14630,0,,,
4674,Centro-Oeste,MT,,51,,,,2022-05-30,22,3484466.0,732520.0,442,14633,3,,,
4675,Centro-Oeste,MT,,51,,,,2022-05-31,22,3484466.0,732803.0,283,14635,2,,,
4676,Centro-Oeste,MT,,51,,,,2022-06-01,22,3484466.0,733191.0,388,14638,3,,,
4677,Centro-Oeste,MT,,51,,,,2022-06-02,22,3484466.0,733562.0,371,14638,0,,,
4678,Centro-Oeste,MT,,51,,,,2022-06-03,22,3484466.0,733927.0,365,14639,1,,,
4679,Centro-Oeste,MT,,51,,,,2022-06-04,22,3484466.0,733927.0,0,14639,0,,,
4680,Centro-Oeste,MT,,51,,,,2022-06-05,23,3484466.0,733927.0,0,14639,0,,,
4681,Centro-Oeste,MT,,51,,,,2022-06-06,23,3484466.0,734483.0,556,14646,7,,,
4682,Centro-Oeste,MT,,51,,,,2022-06-07,23,3484466.0,735123.0,640,14647,1,,,
4683,Centro-Oeste,MT,,51,,,,2022-06-08,23,3484466.0,735637.0,514,14648,1,,,
4684,Centro-Oeste,MT,,51,,,,2022-06-09,23,3484466.0,736260.0,623,14647,-1,,,
4685,Centro-Oeste,MT,,51,,,,2022-06-10,23,3484466.0,737036.0,776,14650,3,,,
4686,Centro-Oeste,MT,,51,,,,2022-06-11,23,3484466.0,737036.0,0,14650,0,,,
4687,Centro-Oeste,MT,,51,,,,2022-06-12,24,3484466.0,737036.0,0,14650,0,,,
4688,Centro-Oeste,MT,,51,,,,2022-06-13,24,3484466.0,738154.0,1118,14656,6,,,
4689,Centro-Oeste,MT,,51,,,,2022-06-14,24,3484466.0,739103.0,949,14657,1,,,
4690,Centro-Oeste,MT,,51,,,,2022-06-15,24,3484466.0,740100.0,997,14662,5,,,
4691,Centro-Oeste,MT,,51,,,,2022-06-16,24,3484466.0,740100.0,0,14662,0,,,
4692,Centro-Oeste,MT,,51,,,,2022-06-17,24,3484466.0,740100.0,0,14662,0,,,
4693,Centro-Oeste,MT,,51,,,,2022-06-18,24,3484466.0,740100.0,0,14662,0,,,
4694,Centro-Oeste,MT,,51,,,,2022-06-19,25,3484466.0,740100.0,0,14662,0,,,
4695,Centro-Oeste,MT,,51,,,,2022-06-20,25,3484466.0,743059.0,2959,14674,12,,,
4696,Centro-Oeste,MT,,51,,,,2022-06-21,25,3484466.0,744599.0,1540,14680,6,,,
4697,Centro-Oeste,MT,,51,,,,2022-06-22,25,3484466.0,746261.0,1662,14684,4,,,
4698,Centro-Oeste,MT,,51,,,,2022-06-23,25,3484466.0,748098.0,1837,14687,3,,,
4699,Centro-Oeste,MT,,51,,,,2022-06-24,25,3484466.0,749924.0,1826,14690,3,,,
4700,Centro-Oeste,MT,,51,,,,2022-06-25,25,3484466.0,749924.0,0,14690,0,,,
4701,Centro-Oeste,MT,,51,,,,2022-06-26,26,3484466.0,749924.0,0,14690,0,,,
4702,Centro-Oeste,MT,,51,,,,2022-06-27,26,3484466.0,752971.0,3047,14699,9,,,
4703,Centro-Oeste,MT,,51,,,,2022-06-28,26,3484466.0,755245.0,2274,14702,3,,,
4704,Centro-Oeste,MT,,51,,,,2022-06-29,26,3484466.0,757477.0,2232,14705,3,,,
4705,Centro-Oeste,MT,,51,,,,2022-06-30,26,3484466.0,759541.0,2064,14710,5,,,
4706,Centro-Oeste,GO,,52,,,,2022-01-01,52,7018354.0,947907.0,203,24695,17,,,
4707,Centro-Oeste,GO,,52,,,,2022-01-02,1,7018354.0,947907.0,0,24695,0,,,
4708,Centro-Oeste,GO,,52,,,,2022-01-03,1,7018354.0,948234.0,327,24699,4,,,
4709,Centro-Oeste,GO,,52,,,,2022-01-04,1,7018354.0,948612.0,378,24699,0,,,
4710,Centro-Oeste,GO,,52,,,,2022-01-05,1,7018354.0,949645.0,1033,24699,0,,,
4711,Centro-Oeste,GO,,52,,,,2022-01-06,1,7018354.0,950497.0,852,24699,0,,,
4712,Centro-Oeste,GO,,52,,,,2022-01-07,1,7018354.0,952646.0,2149,24722,23,,,
4713,Centro-Oeste,GO,,52,,,,2022-01-08,1,7018354.0,953369.0,723,24724,2,,,
4714,Centro-Oeste,GO,,52,,,,2022-01-09,2,7018354.0,953528.0,159,24726,2,,,
4715,Centro-Oeste,GO,,52,,,,2022-01-10,2,7018354.0,954468.0,940,24736,10,,,
4716,Centro-Oeste,GO,,52,,,,2022-01-11,2,7018354.0,957872.0,3404,24738,2,,,
4717,Centro-Oeste,GO,,52,,,,2022-01-12,2,7018354.0,959199.0,1327,24741,3,,,
4718,Centro-Oeste,GO,,52,,,,2022-01-13,2,7018354.0,965886.0,6687,24752,11,,,
4719,Centro-Oeste,GO,,52,,,,2022-01-14,2,7018354.0,968837.0,2951,24754,2,,,
4720,Centro-Oeste,GO,,52,,,,2022-01-15,2,7018354.0,969099.0,262,24765,11,,,
4721,Centro-Oeste,GO,,52,,,,2022-01-16,3,7018354.0,969340.0,241,24766,1,,,
4722,Centro-Oeste,GO,,52,,,,2022-01-17,3,7018354.0,971192.0,1852,24769,3,,,
4723,Centro-Oeste,GO,,52,,,,2022-01-18,3,7018354.0,975922.0,4730,24784,15,,,
4724,Centro-Oeste,GO,,52,,,,2022-01-19,3,7018354.0,981967.0,6045,24792,8,,,
4725,Centro-Oeste,GO,,52,,,,2022-01-20,3,7018354.0,987280.0,5313,24815,23,,,
4726,Centro-Oeste,GO,,52,,,,2022-01-21,3,7018354.0,993220.0,5940,24839,24,,,
4727,Centro-Oeste,GO,,52,,,,2022-01-22,3,7018354.0,998781.0,5561,24858,19,,,
